ncbi_taxon_id	relative_abundance	scientific_name
332102	0.00113093	Fluviicola
283168	0.724358	Odoribacter
117563	0.00113093	Granulicatella
1506553	0.453313	Lachnoclostridium
1654	0.00885892	Actinomyces
2147	0.000188488	Acholeplasma
1257	0.000188488	Peptostreptococcus
1649452	0.000188488	Geothermomicrobium
41273	0.000188488	Tissierella
248744	0.000376975	Marvinbryantia
2373	0.000188488	Acetonema
1505652	0.000942438	Terrisporobacter
84111	0.00414673	Eggerthella
162289	0.000376975	Peptoniphilus
864	0.00490068	Pectinatus
196081	0.000565463	Scardovia
1378	0.00188488	Gemella
1618113	0.000188488	Saccharicrinis
184869	0.000565463	Varibaculum
841	0.568855	Roseburia
1017280	0.000188488	Pseudoflavonifractor
150022	0.000565463	Finegoldia
35832	0.0450485	Bilophila
397864	0.100652	Barnesiella
1548510	0.00131941	Microbacter
207244	0.00998984	Anaerostipes
836	0.00980135	Porphyromonas
838	0.414484	Prevotella
553372	0.000188488	Asaccharobacter
79206	0.000376975	Desulfosporosinus
1817	0.000188488	Nocardia
253238	0.00169639	Ethanoligenens
990721	0.053342	Christensenella
270497	0.0324199	Catabacter
239759	4.78419	Alistipes
1200657	0.00188488	Saccharofermentans
2048137	0.0772799	Unknown
33042	0.207713	Coprococcus
125287	0.000188488	Ornithinimicrobium
84108	0.0299695	Slackia
1386	0.0241264	Bacillus
156973	0.00169639	Dysgonomonas
459786	0.438234	Oscillibacter
150333	0.000188488	Thermobrachium
46123	0.000376975	Abiotrophia
1912216	0.000376975	Unknown
46205	0.000565463	Pseudobutyrivibrio
1843210	0.000376975	Anaerocolumna
265570	0.000188488	Sulfurovum
1357	0.0246919	Lactococcus
32207	0.00113093	Rothia
724	0.00075395	Haemophilus
375288	3.26215	Parabacteroides
1380	0.000376975	Atopobium
216851	9.10206	Faecalibacterium
44748	0.0787878	Sporobacter
100883	0.0124402	Coprobacillus
1506577	0.40374	Tyzzerella
142577	0.000188488	Prauserella
80865	0.00131941	Delftia
510690	0.000188488	Sneathiella
233189	0.000565463	Anaerolinea
29404	0.000376975	Microlunatus
1505657	0.0303465	Intestinibacter
1562	0.000376975	Desulfotomaculum
55080	0.00207336	Brevibacillus
648800	0.000188488	Solibacillus
44000	0.000188488	Caldicellulosiruptor
189330	0.0995214	Dorea
41707	0.000376975	Lawsonia
40323	0.000565463	Stenotrophomonas
233191	0.000188488	Caldilinea
191291	0.000565463	Nautilia
39948	0.0906625	Dialister
577309	0.0884007	Paraprevotella
846	0.0139481	Oxalobacter
346096	0.00169639	Paludibacter
830	0.00263883	Butyrivibrio
447020	0.0030158	Adlercreutzia
1301	0.0397709	Streptococcus
1243	0.00395824	Leuconostoc
906	0.000376975	Megasphaera
264995	0.000376975	Anaerofustis
294702	0.00169639	Proteiniphilum
1263	2.69763	Ruminococcus
40544	0.00169639	Sutterella
816	45.738	Bacteroides
467975	0.000188488	Iamia
978	0.000188488	Cytophaga
2039240	0.0090474	Unknown
41275	0.000188488	Brevundimonas
52784	0.00867043	Anaerofilum
1647	0.000188488	Erysipelothrix
2717	0.000188488	Cardiobacterium
572511	1.10981	Blautia
1696	0.000188488	Brevibacterium
1508657	6.00974	Ruminiclostridium
2697	0.000376975	Heliobacterium
244127	0.0229955	Anaerotruncus
1730	1.70506	Eubacterium
1253	0.000188488	Pediococcus
194	0.000376975	Campylobacter
239934	0.287444	Akkermansia
698776	0.00527765	Cellulosilyticum
102106	0.33155	Collinsella
1505663	1.02933	Erysipelatoclostridium
1637257	0.000188488	Mageeibacillus
904	0.000565463	Acidaminococcus
12916	0.000376975	Acidovorax
195950	0.0015079	Tannerella
644652	0.00697404	Gordonibacter
1870884	0.000188488	Clostridioides
970	0.00113093	Selenomonas
660628	0.000942438	Insolitispirillum
286	0.000565463	Pseudomonas
100175	0.00433521	Papillibacter
28138	0.00678555	Rikenella
2005359	0.0111208	Unknown
118747	0.000565463	Bulleidia
278993	0.000565463	Thermincola
1663	0.00131941	Arthrobacter
61170	0.0335508	Holdemania
156454	0.00263883	Anaeroglobus
44249	0.00075395	Paenibacillus
29330	0.000188488	Alicyclobacillus
36853	0.00075395	Desulfitobacterium
543311	0.0015079	Parvimonas
715222	0.000188488	Caldicoprobacter
143222	0.000188488	Salegentibacter
1485	0.126475	Clostridium
1134403	0.000188488	Melioribacter
28050	0.00320429	Lachnospira
1578	0.000376975	Lactobacillus
1883	0.000188488	Streptomyces
872	0.00640858	Desulfovibrio
866673	0.0015079	Marinifilum
-1	18.6769	Unknown
1678	0.608626	Bifidobacterium
86331	0.00113093	Mogibacterium
588605	0.000376975	Robinsoniella
34072	0.000188488	Variovorax
191	0.0120632	Azospirillum
577310	0.24428	Parasutterella
84036	0.000376975	Syntrophococcus
29465	0.00245034	Veillonella
35829	0.000188488	Acetivibrio
