ncbi_taxon_id	relative_abundance	scientific_name
1506553	0.23292	Lachnoclostridium
2330	0.000195896	Halanaerobium
117563	0.00195896	Granulicatella
1654	0.0413341	Actinomyces
332102	0.000587688	Fluviicola
866	0.000195896	Ruminobacter
283168	0.441158	Odoribacter
41273	0.000195896	Tissierella
2147	0.000195896	Acholeplasma
1257	0.000195896	Peptostreptococcus
1649452	0.00215486	Geothermomicrobium
32205	0.000195896	Leptonema
84111	0.134385	Eggerthella
1505652	0.00430971	Terrisporobacter
1378	0.00352613	Gemella
1653174	0.000195896	Actinotignum
162289	0.000195896	Peptoniphilus
196081	0.000195896	Scardovia
1505660	0.000391792	Asaccharospora
397864	1.8902	Barnesiella
35832	0.191978	Bilophila
1017280	0.00097948	Pseudoflavonifractor
184869	0.000195896	Varibaculum
841	0.0454479	Roseburia
553372	0.0309516	Asaccharobacter
1486726	0.00117538	Pseudobacteroides
46466	0.000195896	Halocella
79206	0.00450561	Desulfosporosinus
838	0.445272	Prevotella
836	0.00274254	Porphyromonas
1548510	0.00117538	Microbacter
207244	0.00626867	Anaerostipes
832	0.00176306	Fibrobacter
253238	0.0148881	Ethanoligenens
990721	0.170625	Christensenella
270497	0.00881532	Catabacter
1121251	0.000195896	Cucumibacter
60919	0.000391792	Sanguibacter
2048137	0.0209609	Unknown
33042	0.239189	Coprococcus
239759	10.1721	Alistipes
1200657	0.000391792	Saccharofermentans
1754	0.000195896	Thermoanaerobacter
1707	0.000195896	Cellulomonas
156973	0.00274254	Dysgonomonas
459786	1.87982	Oscillibacter
293136	0.000195896	Desulfitibacter
1386	0.173368	Bacillus
84108	0.132622	Slackia
682522	0.000195896	Ilumatobacter
83660	0.00137127	Desulfonispora
1912216	0.000195896	Unknown
46123	0.00117538	Abiotrophia
379070	0.000195896	Gilvibacter
46205	0.00352613	Pseudobutyrivibrio
150333	0.00372202	Thermobrachium
1573535	0.000391792	Holdemanella
20	0.000587688	Phenylobacterium
1357	0.00137127	Lactococcus
1743	0.000195896	Propionibacterium
375288	1.37127	Parabacteroides
32207	0.000391792	Rothia
724	0.000783584	Haemophilus
44748	0.46016	Sporobacter
80865	0.000587688	Delftia
1506577	0.0097948	Tyzzerella
165695	0.000195896	Sphingobium
1380	0.00195896	Atopobium
216851	6.30707	Faecalibacterium
2040476	0.000195896	Unknown
1505657	0.192174	Intestinibacter
1562	0.00117538	Desulfotomaculum
233189	0.000391792	Anaerolinea
189330	0.0352613	Dorea
47670	0.000195896	Lautropia
44260	0.000195896	Moorella
648800	0.000195896	Solibacillus
55080	0.000195896	Brevibacillus
1573536	0.000195896	Faecalicoccus
113286	0.000195896	Pseudoramibacter
44000	0.000195896	Caldicellulosiruptor
39948	0.0762035	Dialister
40323	0.000391792	Stenotrophomonas
1849822	0.00176306	Paraclostridium
346096	0.0115579	Paludibacter
57494	0.000195896	Nesterenkonia
830	1.10662	Butyrivibrio
2282742	0.000195896	Unknown
577309	0.00254665	Paraprevotella
1301	0.145355	Streptococcus
447020	0.992801	Adlercreutzia
1263	3.95651	Ruminococcus
294702	0.00215486	Proteiniphilum
114627	0.000391792	Alkaliphilus
1769729	0.000195896	Hathewaya
816	29.5153	Bacteroides
862	0.000391792	Syntrophomonas
264995	0.000587688	Anaerofustis
906	0.000195896	Megasphaera
52784	0.035849	Anaerofilum
38501	0.000195896	Blastococcus
1505664	0.000195896	Gottschalkia
52225	0.000195896	Mitsuokella
1485594	0.000391792	Methyloligella
1647	0.000195896	Erysipelothrix
1813	0.000391792	Amycolatopsis
2039240	0.00881532	Unknown
41275	0.000391792	Brevundimonas
1508657	2.23987	Ruminiclostridium
244127	0.10598	Anaerotruncus
70992	0.000195896	Flexithrix
572511	0.413732	Blautia
28453	0.000195896	Sphingobacterium
1696	0.000195896	Brevibacterium
848	0.000391792	Fusobacterium
203133	0.000195896	Propionimicrobium
1375	0.000391792	Aerococcus
1730	0.549096	Eubacterium
1716	0.000783584	Corynebacterium
741759	0.000195896	Tomitella
102106	10.7461	Collinsella
33986	0.000587688	Exiguobacterium
1505663	0.116558	Erysipelatoclostridium
239934	0.181008	Akkermansia
194	0.000195896	Campylobacter
79603	0.00430971	Denitrobacterium
1408818	0.000195896	Youngiibacter
904	0.000783584	Acidaminococcus
1637257	0.000391792	Mageeibacillus
1847	0.000195896	Pseudonocardia
644652	0.342818	Gordonibacter
195950	0.000391792	Tannerella
1870884	0.00235075	Clostridioides
1839	0.000783584	Nocardioides
1218	0.000195896	Prochlorococcus
28138	0.00254665	Rikenella
118747	0.00097948	Bulleidia
2005359	0.00705226	Unknown
286	0.000195896	Pseudomonas
100175	0.0160635	Papillibacter
1573534	0.0135168	Faecalitalea
157	0.000391792	Treponema
1573806	0.000195896	Mariniphaga
133925	0.0168471	Olsenella
2282741	0.000391792	Unknown
278993	0.0211568	Thermincola
29521	0.000195896	Brachyspira
156454	0.00137127	Anaeroglobus
2282740	0.000391792	Unknown
1663	0.026446	Arthrobacter
1350	0.000195896	Enterococcus
66848	0.00215486	Desulfonatronum
61170	0.0117538	Holdemania
2212731	0.000195896	Unknown
173479	0.000587688	Gemmatimonas
543311	0.000195896	Parvimonas
44249	0.00861942	Paenibacillus
400634	0.000195896	Lysinibacillus
1485	0.350262	Clostridium
28050	0.00117538	Lachnospira
715222	0.00607278	Caldicoprobacter
32008	0.000391792	Burkholderia
1678	0.471718	Bifidobacterium
-1	23.6433	Unknown
866673	0.0160635	Marinifilum
588605	0.00195896	Robinsoniella
86331	0.000391792	Mogibacterium
33870	0.00254665	Coriobacterium
2132	0.00117538	Spiroplasma
1578	0.00293844	Lactobacillus
872	0.00568098	Desulfovibrio
642	0.000195896	Aeromonas
29465	0.000587688	Veillonella
34072	0.000391792	Variovorax
84036	0.000195896	Syntrophococcus
577310	0.0950096	Parasutterella
33973	0.000195896	Acidobacterium
2375	0.000391792	Sporomusa
