ncbi_taxon_id	relative_abundance	scientific_name
63132	0.000646897	Geitlerinema
12916	0.000646897	Acidovorax
2747	0.000323449	Carnobacterium
1408818	0.000646897	Youngiibacter
904	0.206684	Acidaminococcus
1279	0.00194069	Staphylococcus
1637257	0.00420483	Mageeibacillus
33877	0.00226414	Agromyces
1298	0.00355794	Deinococcus
121038	0.000646897	Ferrimicrobium
644652	0.00970346	Gordonibacter
195950	0.00129379	Tannerella
970	0.00129379	Selenomonas
1870884	0.000323449	Clostridioides
848	0.000970346	Fusobacterium
13687	0.000646897	Sphingomonas
1730	1.97918	Eubacterium
1716	0.00355794	Corynebacterium
2740	0.00226414	Peptococcus
102106	16.3099	Collinsella
1505663	1.1201	Erysipelatoclostridium
33986	0.000323449	Exiguobacterium
237	0.000323449	Flavobacterium
239934	0.444095	Akkermansia
698776	0.00808622	Cellulosilyticum
194	0.0174662	Campylobacter
52784	0.0375201	Anaerofilum
2039240	0.0109973	Unknown
1813	0.0194069	Amycolatopsis
76632	0.000323449	Thermobacillus
41275	0.00129379	Brevundimonas
1508657	2.72797	Ruminiclostridium
48736	0.00226414	Ralstonia
244127	0.589324	Anaerotruncus
572511	2.00118	Blautia
1301	0.903069	Streptococcus
1372	0.000323449	Planococcus
33951	0.000646897	Acetobacterium
1243	0.00388138	Leuconostoc
172900	0.0621022	Victivallis
447020	0.0498111	Adlercreutzia
423349	0.000646897	Mucilaginibacter
1263	5.40677	Ruminococcus
1769729	0.000646897	Hathewaya
294702	0.000646897	Proteiniphilum
114627	0.00226414	Alkaliphilus
816	8.80654	Bacteroides
40544	0.228678	Sutterella
862	0.0126145	Syntrophomonas
264995	0.00129379	Anaerofustis
906	0.000970346	Megasphaera
642	0.000323449	Aeromonas
29465	0.00323449	Veillonella
365348	0.000323449	Pelosinus
1654931	0.00129379	Crenobacter
59732	0.000646897	Chryseobacterium
577310	0.100916	Parasutterella
84036	0.000646897	Syntrophococcus
1485	0.602262	Clostridium
28050	0.00129379	Lachnospira
32008	0.000323449	Burkholderia
715222	0.00388138	Caldicoprobacter
374	0.000970346	Bradyrhizobium
1678	1.53768	Bifidobacterium
-1	20.254	Unknown
588605	0.000646897	Robinsoniella
86331	0.00291104	Mogibacterium
1883	0.00485173	Streptomyces
1578	0.00485173	Lactobacillus
2132	0.00743932	Spiroplasma
33981	0.000323449	Kineococcus
872	0.00808622	Desulfovibrio
156454	0.00355794	Anaeroglobus
590	0.00549863	Salmonella
2282740	0.00258759	Unknown
1663	0.00388138	Arthrobacter
1350	0.00582208	Enterococcus
61170	0.0145552	Holdemania
66848	0.000646897	Desulfonatronum
33071	0.00388138	Gloeobacter
36853	0.00808622	Desulfitobacterium
178898	0.000323449	Carboxydocella
173479	0.000646897	Gemmatimonas
399320	0.000323449	Sphaerochaeta
543311	0.0103504	Parvimonas
1502725	0.00129379	Effusibacillus
252965	0.00452828	Mahella
44249	0.0517518	Paenibacillus
400634	0.000323449	Lysinibacillus
29330	0.000323449	Alicyclobacillus
1906945	0.000970346	Unknown
43773	0.000323449	Syntrophus
186831	0.000323449	Acetoanaerobium
28138	0.00808622	Rikenella
118747	0.00258759	Bulleidia
2005359	0.0119676	Unknown
100175	0.101239	Papillibacter
286	0.00808622	Pseudomonas
1573534	0.00226414	Faecalitalea
133925	0.00355794	Olsenella
670486	0.000323449	Dehalogenimonas
44261	0.000970346	Oxobacter
2282741	0.000646897	Unknown
1884930	0.000323449	Unknown
380240	0.000323449	Candidatus_Brocadia
278993	0.025229	Thermincola
253238	0.0397842	Ethanoligenens
65551	0.00258759	Meiothermus
990721	3.32861	Christensenella
270497	0.475146	Catabacter
1817	0.000323449	Nocardia
60919	0.000646897	Sanguibacter
69894	0.00129379	Tindallia
2048137	0.0291104	Unknown
33042	0.104474	Coprococcus
125287	0.000323449	Ornithinimicrobium
18	0.000323449	Pelobacter
1200657	0.015849	Saccharofermentans
239759	5.56558	Alistipes
1707	0.000323449	Cellulomonas
150022	0.000970346	Finegoldia
397864	2.34953	Barnesiella
963	0.000646897	Herbaspirillum
35832	0.216711	Bilophila
49082	0.000646897	Candidatus_Arthromitus
1017280	0.0113207	Pseudoflavonifractor
841	0.0469001	Roseburia
184869	0.000970346	Varibaculum
1486726	0.212506	Pseudobacteroides
553372	0.000646897	Asaccharobacter
79206	0.00970346	Desulfosporosinus
836	0.0934767	Porphyromonas
838	0.171428	Prevotella
1548510	0.00129379	Microbacter
207244	0.0207007	Anaerostipes
832	0.000323449	Fibrobacter
84111	0.094447	Eggerthella
504481	0.0297573	Sediminibacterium
1505652	0.0106738	Terrisporobacter
2373	0.128733	Acetonema
32012	0.00161724	Thiomonas
1618113	0.000323449	Saccharicrinis
1378	0.00194069	Gemella
162289	0.0148786	Peptoniphilus
42447	0.000323449	Anaerobranca
196081	0.000323449	Scardovia
987053	0.000323449	Rhodoligotrophos
283	0.00129379	Comamonas
1506553	0.488084	Lachnoclostridium
373984	0.00517518	Rivularia
117563	0.392667	Granulicatella
1654	0.0795684	Actinomyces
42837	0.000323449	Ammonifex
866	0.000323449	Ruminobacter
283168	0.924416	Odoribacter
41273	0.0103504	Tissierella
248744	0.000323449	Marvinbryantia
1912217	0.000646897	Unknown
2147	0.0155255	Acholeplasma
1257	0.00161724	Peptostreptococcus
39948	0.112237	Dialister
78119	0.000323449	Succinispira
174951	0.000323449	Ramlibacter
253183	0.000323449	Myceligenerans
40323	0.0249056	Stenotrophomonas
233191	0.000646897	Caldilinea
846	0.0122911	Oxalobacter
1849822	0.00161724	Paraclostridium
346096	0.0174662	Paludibacter
830	0.00485173	Butyrivibrio
2282742	0.00129379	Unknown
577309	0.00549863	Paraprevotella
469	0.00194069	Acinetobacter
2040476	0.00161724	Unknown
48463	0.000323449	Prosthecobacter
1505657	0.152668	Intestinibacter
1562	0.000970346	Desulfotomaculum
233189	0.000646897	Anaerolinea
41707	0.00129379	Lawsonia
189330	0.168517	Dorea
47670	0.000323449	Lautropia
44260	0.000323449	Moorella
56112	0.0100269	Dehalobacter
648800	0.000323449	Solibacillus
55080	0.00194069	Brevibacillus
109168	0.000323449	Desulfotalea
44000	0.00194069	Caldicellulosiruptor
1742989	0.000970346	Glutamicibacter
1357	0.02814	Lactococcus
1524214	0.000646897	Vulgatibacter
375288	3.13972	Parabacteroides
100883	0.0274931	Coprobacillus
44748	4.47071	Sporobacter
1115103	0.000323449	Wandonia
46255	0.000646897	Weissella
80865	1.01757	Delftia
1506577	0.0210242	Tyzzerella
1380	0.10221	Atopobium
216851	9.05883	Faecalibacterium
156973	0.0174662	Dysgonomonas
459786	2.26252	Oscillibacter
1386	0.161077	Bacillus
1866885	0.000323449	Mycobacterium_fortuitum_complex
352450	0.000646897	Simplicispira
84108	0.157843	Slackia
83660	0.000970346	Desulfonispora
46123	0.00129379	Abiotrophia
222	0.000323449	Achromobacter
46205	0.000323449	Pseudobutyrivibrio
862261	0.000646897	Caldanaerobius
1851	0.000646897	Saccharomonospora
150333	0.282047	Thermobrachium
