ncbi_taxon_id	relative_abundance	scientific_name
195950	0.00277811	Tannerella
2048137	0.016495	Unknown
33042	0.0441024	Coprococcus
644652	0.000694526	Gordonibacter
239759	0.967302	Alistipes
1200657	0.00190995	Saccharofermentans
1839	0.000173632	Nocardioides
253238	0.000694526	Ethanoligenens
2735	0.000173632	Verrucomicrobium
990721	0.013196	Christensenella
270497	0.00138905	Catabacter
1279	0.000694526	Staphylococcus
904	0.000173632	Acidaminococcus
836	0.00399353	Porphyromonas
102106	0.031601	Collinsella
838	0.8152	Prevotella
1486726	0.000173632	Pseudobacteroides
1505663	0.145851	Erysipelatoclostridium
518753	0.000347263	Luteolibacter
1548510	0.00173632	Microbacter
239934	1.75472	Akkermansia
832	0.000868158	Fibrobacter
207244	0.000868158	Anaerostipes
35832	0.215303	Bilophila
397864	0.0293437	Barnesiella
841	0.0925457	Roseburia
1716	0.000520895	Corynebacterium
1730	0.209052	Eubacterium
49082	0.000347263	Candidatus_Arthromitus
1378	0.00208358	Gemella
1508657	0.88309	Ruminiclostridium
244127	0.139426	Anaerotruncus
2697	0.00104179	Heliobacterium
572511	0.348479	Blautia
367298	0.00208358	Phycicoccus
52784	0.0151059	Anaerofilum
1505652	0.000347263	Terrisporobacter
2373	0.000173632	Acetonema
84111	0.0135433	Eggerthella
2039240	0.187001	Unknown
294702	0.00572984	Proteiniphilum
1263	0.0281283	Ruminococcus
816	67.9167	Bacteroides
40544	0.000520895	Sutterella
248744	0.000347263	Marvinbryantia
561	0.000868158	Escherichia
906	0.000520895	Megasphaera
264995	0.000347263	Anaerofustis
117563	0.003299	Granulicatella
1506553	0.597987	Lachnoclostridium
1301	0.137169	Streptococcus
1654	0.00520895	Actinomyces
283168	1.53733	Odoribacter
866	0.000694526	Ruminobacter
346096	0.00243084	Paludibacter
577309	0.00347263	Paraprevotella
1397107	0.000173632	Aliifodinibius
39948	0.280068	Dialister
29465	0.0210094	Veillonella
84036	0.00104179	Syntrophococcus
577310	1.38419	Parasutterella
866673	0.00156268	Marinifilum
-1	8.97727	Unknown
189330	0.00954974	Dorea
41707	0.000173632	Lawsonia
1678	0.0213567	Bifidobacterium
2053	0.000173632	Gordonia
588605	0.00104179	Robinsoniella
1578	0.00190995	Lactobacillus
872	0.000694526	Desulfovibrio
1485	0.0163214	Clostridium
1505657	0.051395	Intestinibacter
48463	0.000173632	Prosthecobacter
715222	0.000173632	Caldicoprobacter
374	0.000173632	Bradyrhizobium
44748	0.00243084	Sporobacter
100883	0.000520895	Coprobacillus
1506577	0.000347263	Tyzzerella
543311	0.000173632	Parvimonas
44249	0.000173632	Paenibacillus
216851	7.16022	Faecalibacterium
1573535	0.000520895	Holdemanella
590	0.00295174	Salmonella
156454	0.00954974	Anaeroglobus
1350	0.000173632	Enterococcus
1663	0.000347263	Arthrobacter
32207	0.000520895	Rothia
724	0.00260447	Haemophilus
375288	4.79692	Parabacteroides
61170	0.0479223	Holdemania
278993	0.000173632	Thermincola
1851	0.000173632	Saccharomonospora
156973	0.000520895	Dysgonomonas
28138	0.00104179	Rikenella
459786	0.328337	Oscillibacter
2005359	0.0177104	Unknown
70994	0.000173632	Lewinella
1386	0.670392	Bacillus
100175	0.00208358	Papillibacter
286	0.000173632	Pseudomonas
