ncbi_taxon_id	relative_abundance	scientific_name
642	0.00158964	Aeromonas
29465	0.00499601	Veillonella
191	0.000454183	Azospirillum
84036	0.000908366	Syntrophococcus
577310	0.0370159	Parasutterella
35829	0.000227092	Acetivibrio
2375	0.00113546	Sporomusa
1485	0.13194	Clostridium
28050	0.00136255	Lachnospira
1279388	0.0311115	Kandleria
1678	0.124219	Bifidobacterium
-1	20.3043	Unknown
866673	0.0199841	Marinifilum
588605	0.00749402	Robinsoniella
86331	0.000681275	Mogibacterium
1578	0.0054502	Lactobacillus
33981	0.000227092	Kineococcus
872	0.228454	Desulfovibrio
590	0.000227092	Salmonella
146918	0.000227092	Salinibacter
1663	0.00431474	Arthrobacter
61170	0.00953785	Holdemania
1120752	0.000454183	Nodosilinea
543311	0.00181673	Parvimonas
44249	0.000454183	Paenibacillus
28250	0.000227092	Ornithobacterium
1283313	0.000454183	Alloprevotella
28138	0.00931075	Rikenella
43994	0.000908366	Johnsonella
118747	0.00136255	Bulleidia
2005359	0.00635856	Unknown
70994	0.000454183	Lewinella
100175	0.000681275	Papillibacter
28253	0.000227092	Marinomonas
286	0.000227092	Pseudomonas
1573534	0.000454183	Faecalitalea
133925	0.000454183	Olsenella
79603	0.000681275	Denitrobacterium
13334	0.0597251	Anaerobiospirillum
1279	0.000454183	Staphylococcus
904	4.34994	Acidaminococcus
1637257	0.000227092	Mageeibacillus
519427	0.000227092	Sharpea
644652	0.0324741	Gordonibacter
1822464	0.000227092	Paraburkholderia
195950	0.000681275	Tannerella
970	0.00999203	Selenomonas
267986	0.000227092	Owenweeksia
848	0.000227092	Fusobacterium
650341	0.000227092	Leeia
1730	1.66776	Eubacterium
958	0.000908366	Bdellovibrio
102106	0.734187	Collinsella
1505663	0.935844	Erysipelatoclostridium
239934	0.0433745	Akkermansia
698776	0.0027251	Cellulosilyticum
84034	0.000454183	Propionispira
285105	0.000227092	Tepidimicrobium
52784	0.00249801	Anaerofilum
2717	0.000227092	Cardiobacterium
1649501	0.000227092	Tangfeifania
52225	0.000227092	Mitsuokella
2039240	0.00953785	Unknown
1813	0.000454183	Amycolatopsis
986106	0.00136255	Acidiferrobacter
1508657	1.15544	Ruminiclostridium
244127	0.0138526	Anaerotruncus
2697	0.00136255	Heliobacterium
572511	1.48245	Blautia
776	0.00113546	Coxiella
1301	0.0853864	Streptococcus
48075	0.000454183	Marinobacterium
447020	0.0629044	Adlercreutzia
1263	2.50845	Ruminococcus
294702	0.0327012	Proteiniphilum
28228	0.000227092	Colwellia
467975	0.000454183	Iamia
202746	0.000454183	Sulfurimonas
816	23.447	Bacteroides
40544	3.33734	Sutterella
906	0.000454183	Megasphaera
22	0.000227092	Shewanella
261684	0.000908366	Thermosinus
39948	0.00204382	Dialister
78119	0.0252072	Succinispira
233191	0.000227092	Caldilinea
346096	0.00295219	Paludibacter
1849822	0.000227092	Paraclostridium
57494	0.000227092	Nesterenkonia
830	0.00726693	Butyrivibrio
577309	0.0408765	Paraprevotella
2282742	0.000681275	Unknown
292635	0.000227092	Laceyella
1505657	0.0354263	Intestinibacter
