ncbi_taxon_id	relative_abundance	scientific_name
838	0.582043	Prevotella
836	0.00267748	Porphyromonas
1486726	0.00020596	Pseudobacteroides
146937	0.00061788	Azospira
207244	0.030894	Anaerostipes
832	0.00041192	Fibrobacter
1548510	0.00185364	Microbacter
35832	0.00082384	Bilophila
397864	1.50742	Barnesiella
963	0.00020596	Herbaspirillum
150022	0.00041192	Finegoldia
1017280	0.00041192	Pseudoflavonifractor
184869	0.0020596	Varibaculum
841	0.314295	Roseburia
2048137	0.0902105	Unknown
33042	0.267542	Coprococcus
69894	0.00020596	Tindallia
1707	0.00041192	Cellulomonas
239759	3.67618	Alistipes
1200657	0.00041192	Saccharofermentans
270497	0.00020596	Catabacter
990721	0.00288344	Christensenella
357	0.00020596	Agrobacterium
1227	0.00020596	Nitrosococcus
248744	0.00020596	Marvinbryantia
1654	0.0041192	Actinomyces
117563	0.00041192	Granulicatella
1506553	0.855352	Lachnoclostridium
283168	1.02094	Odoribacter
55506	0.00082384	Schwartzia
866	0.00020596	Ruminobacter
332102	0.00082384	Fluviicola
1378	0.00082384	Gemella
75984	0.00020596	Mannheimia
283	0.00020596	Comamonas
196081	0.00020596	Scardovia
1505652	0.0020596	Terrisporobacter
84111	0.0271867	Eggerthella
32012	0.015653	Thiomonas
47670	0.00041192	Lautropia
416916	0.00123576	Aggregatibacter
189330	0.424484	Dorea
44000	0.00020596	Caldicellulosiruptor
55080	0.00020596	Brevibacillus
648800	0.00020596	Solibacillus
1505657	0.0599344	Intestinibacter
29404	0.00020596	Microlunatus
233189	0.00020596	Anaerolinea
620	0.005149	Shigella
1648511	0.00041192	Cnuella
830	0.00061788	Butyrivibrio
346096	0.0121516	Paludibacter
265	0.00020596	Paracoccus
577309	0.00535496	Paraprevotella
46913	0.00020596	Devosia
233191	0.00041192	Caldilinea
46205	0.00144172	Pseudobutyrivibrio
1269	0.00041192	Micrococcus
459786	0.224908	Oscillibacter
156973	0.00267748	Dysgonomonas
1386	0.155088	Bacillus
1506577	0.00061788	Tyzzerella
80865	0.00844436	Delftia
46255	0.00020596	Weissella
1115103	0.00020596	Wandonia
43996	0.00082384	Catonella
44748	0.0311	Sporobacter
100883	0.00041192	Coprobacillus
216851	5.96996	Faecalibacterium
482	0.00082384	Neisseria
404	0.00082384	Methylobacillus
33882	0.00041192	Microbacterium
375288	0.382674	Parabacteroides
32207	0.00226556	Rothia
724	0.0346013	Haemophilus
186650	0.00020596	Microvirga
1357	0.0092682	Lactococcus
1505663	0.548266	Erysipelatoclostridium
102106	1.96156	Collinsella
66831	0.00020596	Facklamia
194	0.0010298	Campylobacter
698776	0.00988608	Cellulosilyticum
650341	0.00020596	Leeia
407	0.00020596	Methylobacterium
13687	0.00041192	Sphingomonas
848	0.00020596	Fusobacterium
1716	0.0020596	Corynebacterium
1730	0.773586	Eubacterium
1870884	0.00041192	Clostridioides
970	0.00185364	Selenomonas
195950	0.0010298	Tannerella
1822464	0.00020596	Paraburkholderia
644652	0.00350132	Gordonibacter
1839	0.00020596	Nocardioides
267986	0.00041192	Owenweeksia
414878	0.00020596	Catenulispora
63132	0.00020596	Geitlerinema
1298	0.00020596	Deinococcus
40544	2.18647	Sutterella
816	42.8799	Bacteroides
561	0.00185364	Escherichia
467975	0.00020596	Iamia
114627	0.00020596	Alkaliphilus
294702	0.0201841	Proteiniphilum
1263	0.628796	Ruminococcus
906	0.00164768	Megasphaera
538	0.00041192	Eikenella
1243	0.00061788	Leuconostoc
1301	0.0201841	Streptococcus
447020	0.005149	Adlercreutzia
1164882	0.00020596	Lachnoanaerobaculum
2697	0.00288344	Heliobacterium
244127	0.0240973	Anaerotruncus
48736	0.00041192	Ralstonia
1508657	0.243239	Ruminiclostridium
36739	0.00020596	Dermabacter
572511	1.60258	Blautia
776	0.00288344	Coxiella
1647	0.00020596	Erysipelothrix
1649501	0.00020596	Tangfeifania
1505664	0.00020596	Gottschalkia
52784	0.00164768	Anaerofilum
1792239	0.00020596	Caviibacter
986106	0.00144172	Acidiferrobacter
41275	0.00041192	Brevundimonas
2039240	0.0624059	Unknown
33870	0.00144172	Coriobacterium
209	0.00020596	Helicobacter
588605	0.0271867	Robinsoniella
866673	0.0133874	Marinifilum
-1	29.4047	Unknown
1678	3.54972	Bifidobacterium
872	0.0166828	Desulfovibrio
34008	0.00020596	Rhodovulum
33981	0.00020596	Kineococcus
1578	0.00041192	Lactobacillus
1081	0.00041192	Rhodospirillum
1883	0.00082384	Streptomyces
28050	0.00123576	Lachnospira
1485	0.158589	Clostridium
29465	0.00741456	Veillonella
577310	0.020596	Parasutterella
84036	0.00185364	Syntrophococcus
1573806	0.00020596	Mariniphaga
658061	0.00020596	Candidatus_Koribacter
1573534	0.00020596	Faecalitalea
2005359	0.0249212	Unknown
118747	0.00041192	Bulleidia
28138	0.00123576	Rikenella
1283313	0.00082384	Alloprevotella
286	0.00061788	Pseudomonas
1960084	0.00020596	Unknown
70994	0.00020596	Lewinella
543311	0.00041192	Parvimonas
1827	0.00041192	Rhodococcus
400634	0.00020596	Lysinibacillus
44249	0.00061788	Paenibacillus
156454	0.00020596	Anaeroglobus
61170	0.0179185	Holdemania
1663	0.00041192	Arthrobacter
