ncbi_taxon_id	relative_abundance	scientific_name
836	0.00422893	Porphyromonas
620	0.00281928	Shigella
397864	0.0126868	Barnesiella
586	0.00140964	Providencia
2039240	0.145193	Unknown
1573536	0.00140964	Faecalicoccus
1301	0.146603	Streptococcus
52225	0.00281928	Mitsuokella
963	0.00422893	Herbaspirillum
29487	0.00140964	Photorhabdus
204475	0.0112771	Gemmiger
577310	0.183253	Parasutterella
44748	0.00563857	Sporobacter
32207	0.00140964	Rothia
872	0.0126868	Desulfovibrio
1335483	0.00422893	Shimwellia
100175	0.00422893	Papillibacter
841	0.0634339	Roseburia
283168	0.00281928	Odoribacter
846	0.00281928	Oxalobacter
1386	0.00422893	Bacillus
1505663	0.00140964	Erysipelatoclostridium
41273	0.00140964	Tissierella
189330	0.00422893	Dorea
375288	0.0140964	Parabacteroides
459786	0.124048	Oscillibacter
173479	0.00140964	Gemmatimonas
1263	0.415844	Ruminococcus
1350	0.0662532	Enterococcus
2697	0.00140964	Heliobacterium
1508657	0.0436989	Ruminiclostridium
84108	0.00845785	Slackia
84406	0.00140964	Virgibacillus
13687	0.00140964	Sphingomonas
698776	0.117	Cellulosilyticum
53335	0.00281928	Pantoea
84111	0.00281928	Eggerthella
953	0.00281928	Wolbachia
1654	0.00140964	Actinomyces
1107	0.00140964	Chloroflexus
904	0.3947	Acidaminococcus
226	0.00704821	Alteromonas
241189	0.00281928	Hespellia
482	0.00140964	Neisseria
724	0.0775303	Haemophilus
156973	0.00140964	Dysgonomonas
1716	0.00140964	Corynebacterium
642	0.00140964	Aeromonas
71655	0.00140964	Brenneria
59732	0.00140964	Chryseobacterium
212791	0.00140964	Enhydrobacter
572511	0.837327	Blautia
2701	0.00422893	Gardnerella
2048137	0.193121	Unknown
469	0.00704821	Acinetobacter
44249	0.0888074	Paenibacillus
1578	1.32083	Lactobacillus
1506553	0.202988	Lachnoclostridium
1696	0.00140964	Brevibacterium
570	0.0451085	Klebsiella
838	0.0648435	Prevotella
40544	0.00281928	Sutterella
1485	0.019735	Clostridium
965	0.00140964	Oceanospirillum
244127	0.0112771	Anaerotruncus
1279	0.00281928	Staphylococcus
662	0.00140964	Vibrio
286	0.00140964	Pseudomonas
283	0.00563857	Comamonas
590	0.00704821	Salmonella
39948	2.16098	Dialister
204037	0.0267832	Dickeya
581	0.00140964	Morganella
82802	0.00140964	Trichococcus
2375	0.00140964	Sporomusa
114627	0.00140964	Alkaliphilus
253238	0.00140964	Ethanoligenens
66831	0.293206	Facklamia
346096	0.00140964	Paludibacter
216851	2.28503	Faecalibacterium
626	0.00140964	Xenorhabdus
29465	0.0972653	Veillonella
1730	0.149422	Eubacterium
702	0.00281928	Plesiomonas
239759	0.0211446	Alistipes
830	0.0296025	Butyrivibrio
583	0.00422893	Proteus
1562	0.00140964	Desulfotomaculum
57739	0.00140964	Vogesella
57493	0.00140964	Kocuria
990721	0.00140964	Christensenella
1678	1.05441	Bifidobacterium
133925	0.00281928	Olsenella
561	7.62475	Escherichia
816	38.8244	Bacteroides
-1	42.6642	Unknown
