ncbi_taxon_id	relative_abundance	scientific_name
47670	0.00115342	Lautropia
35832	0.0761254	Bilophila
117563	0.00461366	Granulicatella
35750	0.00115342	Sporichthya
2282740	0.00230683	Unknown
397864	0.231837	Barnesiella
2039240	0.0253751	Unknown
1375	0.00115342	Aerococcus
1301	0.0530571	Streptococcus
52225	3.34606	Mitsuokella
1486726	0.00230683	Pseudobacteroides
2152	0.00461366	Asteroleplasma
204475	0.00807391	Gemmiger
1573535	0.00115342	Holdemanella
577310	0.00576708	Parasutterella
44748	0.0149944	Sporobacter
194	0.00115342	Campylobacter
32207	0.0069205	Rothia
32067	0.00230683	Leptotrichia
574697	0.0438298	Butyricimonas
43996	0.00115342	Catonella
841	0.107268	Roseburia
83660	0.0103807	Desulfonispora
1386	0.00807391	Bacillus
283168	0.0196081	Odoribacter
53457	0.00115342	Janibacter
846	0.0161478	Oxalobacter
1505663	0.00346025	Erysipelatoclostridium
375288	0.0576708	Parabacteroides
459786	0.395622	Oscillibacter
1263	0.22953	Ruminococcus
182639	0.00115342	Kribbella
1508657	0.0830459	Ruminiclostridium
84108	0.0149944	Slackia
1649512	0.00115342	Vulcaniibacterium
129337	0.00230683	Geobacillus
1649459	0.00115342	Hungatella
33042	0.109575	Coprococcus
157	0.394468	Treponema
698776	0.00230683	Cellulosilyticum
37914	0.00115342	Dietzia
1654	0.0126876	Actinomyces
904	0.0530571	Acidaminococcus
33071	0.00115342	Gloeobacter
724	0.055364	Haemophilus
1716	0.00576708	Corynebacterium
572511	0.121109	Blautia
237	0.00230683	Flavobacterium
416916	0.00115342	Aggregatibacter
1573	0.00576708	Clavibacter
2048137	0.00346025	Unknown
44249	4.5087	Paenibacillus
869806	0.00115342	Marivirga
1578	0.386394	Lactobacillus
501783	0.00115342	Cloacibacterium
32257	0.00115342	Kingella
1506553	0.0634379	Lachnoclostridium
838	48.7699	Prevotella
244127	0.160325	Anaerotruncus
1279	0.00346025	Staphylococcus
1485	1.24915	Clostridium
40544	0.73934	Sutterella
52784	0.00346025	Anaerofilum
390876	0.00346025	Nisaea
39948	8.86861	Dialister
848	0.00115342	Fusobacterium
227979	0.00115342	Jeotgalicoccus
332162	0.00115342	Candidatus_Solibacter
278993	0.00346025	Thermincola
906	0.00461366	Megasphaera
970	0.00115342	Selenomonas
1769729	0.00461366	Hathewaya
762551	0.00115342	Jejuia
1505657	0.00115342	Intestinibacter
66831	0.0934267	Facklamia
216851	0.267592	Faecalibacterium
29465	0.430224	Veillonella
1730	0.0126876	Eubacterium
577309	0.0346025	Paraprevotella
830	1.68629	Butyrivibrio
239759	0.041523	Alistipes
123375	0.00115342	Solobacterium
80865	0.00115342	Delftia
162289	0.00922733	Peptoniphilus
57493	0.00115342	Kocuria
33882	0.00230683	Microbacterium
150333	0.00115342	Thermobrachium
990721	0.118802	Christensenella
83770	0.00346025	Succinivibrio
1647	0.00230683	Erysipelothrix
133925	0.00115342	Olsenella
1678	0.04729	Bifidobacterium
252965	0.00115342	Mahella
1378	0.00115342	Gemella
816	9.32883	Bacteroides
561	0.0738186	Escherichia
55506	0.0207615	Schwartzia
-1	17.48	Unknown
1518147	0.00115342	Wenyingzhuangia
2282742	0.00115342	Unknown
