ncbi_taxon_id	relative_abundance	scientific_name
117563	0.00231744	Granulicatella
2039240	0.00231744	Unknown
1301	0.0278093	Streptococcus
2013	0.183078	Nocardiopsis
2132	0.00231744	Spiroplasma
52225	0.00463489	Mitsuokella
31983	0.479711	Helcococcus
577310	0.020857	Parasutterella
239934	0.366156	Akkermansia
256846	0.00231744	Lentisphaera
32207	0.00231744	Rothia
74385	0.0370791	Gracilibacillus
872	0.083428	Desulfovibrio
165779	0.00463489	Anaerococcus
2005359	0.00463489	Unknown
862261	0.280411	Caldanaerobius
264995	0.00231744	Anaerofustis
1335483	0.00231744	Shimwellia
379	0.00231744	Rhizobium
841	0.00231744	Roseburia
283168	0.00695233	Odoribacter
1386	4.71368	Bacillus
189330	0.00926977	Dorea
375288	0.00695233	Parabacteroides
459786	0.00231744	Oscillibacter
1263	0.0139047	Ruminococcus
1350	0.922342	Enterococcus
1883	0.00695233	Streptomyces
704093	0.0115872	Anaerobacillus
2057233	0.00463489	Unknown
37914	0.0695233	Dietzia
84111	0.00695233	Eggerthella
1742989	0.00231744	Glutamicibacter
2717	0.00926977	Cardiobacterium
724	0.00463489	Haemophilus
642	0.00231744	Aeromonas
61170	0.00463489	Holdemania
1716	0.301268	Corynebacterium
184869	0.00231744	Varibaculum
572511	0.0370791	Blautia
335405	0.00231744	Sphingosinicella
1663	0.0254919	Arthrobacter
43668	0.00463489	Brachybacterium
1506577	0.00231744	Tyzzerella
469	0.0787931	Acinetobacter
44249	0.125142	Paenibacillus
182709	0.0579361	Oceanobacillus
635	0.00231744	Edwardsiella
1827	0.00231744	Rhodococcus
1578	0.00231744	Lactobacillus
1506553	0.00231744	Lachnoclostridium
570	0.00695233	Klebsiella
1485	0.139047	Clostridium
1279	0.0695233	Staphylococcus
286	0.491298	Pseudomonas
590	0.0278093	Salmonella
2304692	0.0162221	Unknown
1763	0.00231744	Mycobacterium
204037	0.0509838	Dickeya
109262	0.00231744	Halothiobacillus
906	0.0115872	Megasphaera
644652	0.0254919	Gordonibacter
2755	0.00231744	Brochothrix
2212691	0.00231744	Unknown
1505657	0.0973326	Intestinibacter
216851	0.020857	Faecalibacterium
262	0.00463489	Francisella
1730	0.00926977	Eubacterium
239759	0.104285	Alistipes
162289	0.00231744	Peptoniphilus
583	0.00231744	Proteus
102106	0.0301268	Collinsella
28231	0.00231744	Geobacter
1678	0.00926977	Bifidobacterium
561	0.171491	Escherichia
816	0.560821	Bacteroides
1378	0.00231744	Gemella
629	0.00231744	Yersinia
-1	90.174	Unknown
