ncbi_taxon_id	relative_abundance	scientific_name
207244	0.00148212	Anaerostipes
836	0.0177854	Porphyromonas
620	0.00148212	Shigella
85413	0.00148212	Bosea
1866885	0.00296424	Mycobacterium_fortuitum_complex
397864	0.00444635	Barnesiella
586	0.117087	Providencia
1301	0.0192675	Streptococcus
36739	0.00296424	Dermabacter
69278	0.00444635	Aquamicrobium
2132	0.00296424	Spiroplasma
1912217	0.00148212	Unknown
52225	0.00444635	Mitsuokella
204475	0.00741059	Gemmiger
1573535	0.315691	Holdemanella
577310	0.0326066	Parasutterella
239934	0.00741059	Akkermansia
312278	0.00148212	Emticicia
44748	0.00148212	Sporobacter
41275	0.0118569	Brevundimonas
643949	0.00148212	Ferrithrix
872	0.0518741	Desulfovibrio
165779	0.0237139	Anaerococcus
93217	0.00148212	Pandoraea
55968	0.00148212	Leucobacter
574697	0.0296424	Butyricimonas
841	0.15414	Roseburia
1386	0.0103748	Bacillus
283168	0.00296424	Odoribacter
1505663	0.0518741	Erysipelatoclostridium
189330	0.0592847	Dorea
375288	0.927806	Parabacteroides
83681	0.0148212	Nonomuraea
459786	0.00148212	Oscillibacter
1263	0.025196	Ruminococcus
2295	0.00148212	Desulfobacterium
165697	0.00444635	Sphingopyxis
1883	0.354226	Streptomyces
1236988	0.0474278	Geofilum
100883	0.00148212	Coprobacillus
33042	0.0355708	Coprococcus
53335	0.00296424	Pantoea
84111	0.00296424	Eggerthella
255204	0.00296424	Pseudoclavibacter
61434	0.00592847	Dehalococcoides
2040476	0.00148212	Unknown
670486	0.00296424	Dehalogenimonas
724	0.00444635	Haemophilus
61170	0.0163033	Holdemania
642	0.00296424	Aeromonas
1716	1.01673	Corynebacterium
59732	0.00296424	Chryseobacterium
184869	0.00148212	Varibaculum
572511	0.336441	Blautia
237	0.00296424	Flavobacterium
1663	0.0474278	Arthrobacter
43668	0.0163033	Brachybacterium
72763	0.00741059	Tessaracoccus
1506577	0.240103	Tyzzerella
44249	0.00148212	Paenibacillus
469	0.217871	Acinetobacter
2048137	0.00296424	Unknown
1827	0.00296424	Rhodococcus
1506553	0.0429814	Lachnoclostridium
1696	0.323102	Brevibacterium
570	0.00296424	Klebsiella
838	0.0489099	Prevotella
244127	0.00741059	Anaerotruncus
1279	0.0148212	Staphylococcus
150022	0.0607668	Finegoldia
1485	0.00444635	Clostridium
292632	0.00148212	Subdoligranulum
286	0.0163033	Pseudomonas
283	0.0222318	Comamonas
590	0.00296424	Salmonella
39948	0.0340887	Dialister
2304692	0.0770701	Unknown
236752	0.00148212	Fastidiosipila
1763	0.0192675	Mycobacterium
204037	0.0474278	Dickeya
48736	0.00296424	Ralstonia
906	0.00444635	Megasphaera
114627	0.00444635	Alkaliphilus
1505657	0.00889271	Intestinibacter
346096	0.00444635	Paludibacter
1269	0.00148212	Micrococcus
1707	0.00444635	Cellulomonas
216851	1.28203	Faecalibacterium
46913	0.0148212	Devosia
29465	0.00592847	Veillonella
203804	0.00148212	Candidatus_Blochmannia
702	0.00148212	Plesiomonas
1730	0.117087	Eubacterium
28453	0.0326066	Sphingobacterium
577309	0.137837	Paraprevotella
239759	0.570616	Alistipes
162289	0.0829986	Peptoniphilus
1912216	0.00148212	Unknown
102106	0.00148212	Collinsella
57493	0.00592847	Kocuria
33882	0.00296424	Microbacterium
990721	0.00592847	Christensenella
83770	0.00148212	Succinivibrio
57494	0.00592847	Nesterenkonia
1549126	0.00148212	Desulfatiglans
497	0.00148212	Psychrobacter
1678	1.72667	Bifidobacterium
816	13.4443	Bacteroides
561	0.248996	Escherichia
629	0.00444635	Yersinia
265	0.870003	Paracoccus
-1	76.3691	Unknown
